ano,mes,data,regiao,uf,municipio,populacao,chuva_mm,temperatura_media,casos_dengue,internacoes,obitos,incidencia_100k,nivel_alerta
2023,3,2023-03-01,Centro-Oeste,GO,Goiânia,1465135,153.9,29.2,621,29,2,42.39,Médio
2023,3,2023-03-01,Centro-Oeste,GO,Aparecida de Goiânia,3778942,144.4,27.9,1353,62,0,35.8,Médio
2023,3,2023-03-01,Centro-Oeste,MT,Cuiabá,488613,111.9,31.3,184,6,0,37.66,Médio
2023,3,2023-03-01,Centro-Oeste,MS,Campo Grande,4018546,110.7,27.5,1297,72,4,32.28,Médio
2023,3,2023-03-01,Sudeste,SP,São Paulo,4154982,136.7,27.4,1502,73,3,36.15,Médio
2023,3,2023-03-01,Sudeste,SP,Campinas,651035,117.0,25.6,221,13,0,33.95,Médio
2023,3,2023-03-01,Sudeste,SP,Ribeirão Preto,1082360,99.4,26.2,344,22,0,31.78,Médio
2023,3,2023-03-01,Sudeste,RJ,Rio de Janeiro,3600173,136.8,24.6,1169,54,2,32.47,Médio
2023,3,2023-03-01,Sudeste,RJ,Niterói,1805820,136.6,24.6,587,30,2,32.51,Médio
2023,3,2023-03-01,Sudeste,RJ,Nova Iguaçu,4008380,116.4,28.0,1432,71,3,35.73,Médio
2023,3,2023-03-01,Sudeste,RJ,Petrópolis,3231963,153.6,29.5,1280,64,3,39.6,Médio
2023,3,2023-03-01,Sudeste,MG,Belo Horizonte,1657252,136.7,30.3,628,29,0,37.89,Médio
2023,3,2023-03-01,Sudeste,MG,Uberlândia,208164,154.0,26.1,70,3,0,33.63,Médio
2023,3,2023-03-01,Sudeste,MG,Juiz de Fora,4177554,129.4,25.9,1371,76,3,32.82,Médio
2023,3,2023-03-01,Sudeste,ES,Vitória,3304119,95.6,24.3,957,40,2,28.96,Médio
2023,3,2023-03-01,Sudeste,ES,Vila Velha,277095,108.0,27.2,103,2,0,37.17,Médio
2023,3,2023-03-01,Sudeste,ES,Serra,2995972,70.4,29.1,901,45,2,30.07,Médio
2023,3,2023-03-01,Sul,PR,Curitiba,1173717,140.3,21.0,389,23,1,33.14,Médio
2023,3,2023-03-01,Sul,PR,Londrina,3026753,145.2,22.7,992,50,0,32.77,Médio
2023,3,2023-03-01,Sul,SC,Florianópolis,590581,124.5,21.6,185,8,0,31.33,Médio
2023,3,2023-03-01,Sul,SC,Joinville,2887287,186.2,19.1,928,67,1,32.14,Médio
2023,3,2023-03-01,Sul,RS,Porto Alegre,2322259,101.1,21.5,605,30,1,26.05,Médio
2023,3,2023-03-01,Sul,RS,Caxias do Sul,4068696,100.6,23.6,1200,59,0,29.49,Médio
2023,4,2023-04-01,Norte,AM,Manaus,2314643,147.3,21.6,687,32,2,29.68,Médio
2023,4,2023-04-01,Norte,PA,Belém,4583762,154.7,30.9,1948,106,5,42.5,Médio
2023,4,2023-04-01,Norte,PA,Santarém,4712497,165.9,25.5,1754,84,3,37.22,Médio
2023,4,2023-04-01,Norte,RO,Porto Velho,184445,152.7,26.0,72,3,1,39.04,Médio
2023,4,2023-04-01,Norte,TO,Palmas,4766981,53.0,27.8,1302,59,0,27.31,Médio
2023,4,2023-04-01,Nordeste,BA,Salvador,4915029,157.0,31.4,2109,108,2,42.91,Médio
2023,4,2023-04-01,Nordeste,BA,Feira de Santana,3793133,104.5,28.6,1299,55,3,34.25,Médio
2023,4,2023-04-01,Nordeste,PE,Recife,1916645,78.2,28.4,622,29,0,32.45,Médio
2023,4,2023-04-01,Nordeste,PE,Jaboatão dos Guararapes,1593739,186.6,29.0,665,31,1,41.73,Médio
2023,4,2023-04-01,Nordeste,CE,Fortaleza,2788597,171.7,29.3,1146,52,2,41.1,Médio
2023,4,2023-04-01,Nordeste,CE,Juazeiro do Norte,1956543,128.5,26.1,632,37,2,32.3,Médio
2023,4,2023-04-01,Nordeste,MA,São Luís,4393726,175.2,28.8,1862,97,6,42.38,Médio
2023,4,2023-04-01,Nordeste,PB,João Pessoa,222288,83.8,26.1,54,2,0,24.29,Médio
2023,4,2023-04-01,Centro-Oeste,DF,Brasília,1549805,121.6,22.4,462,27,1,29.81,Médio
2023,4,2023-04-01,Centro-Oeste,GO,Goiânia,3518088,139.2,24.8,1238,64,2,35.19,Médio
2023,4,2023-04-01,Centro-Oeste,GO,Aparecida de Goiânia,3985586,104.6,26.0,1186,71,3,29.76,Médio
2023,4,2023-04-01,Centro-Oeste,MT,Cuiabá,4844954,145.0,27.8,1862,88,2,38.43,Médio
2023,4,2023-04-01,Centro-Oeste,MS,Campo Grande,4131414,225.1,28.6,1971,83,6,47.71,Médio
2023,4,2023-04-01,Sudeste,SP,São Paulo,1200465,156.4,30.0,510,24,3,42.48,Médio
2023,4,2023-04-01,Sudeste,SP,Campinas,4713716,175.7,29.2,1972,108,2,41.84,Médio
2023,4,2023-04-01,Sudeste,SP,Ribeirão Preto,3967816,165.3,27.3,1597,63,3,40.25,Médio
2023,4,2023-04-01,Sudeste,RJ,Rio de Janeiro,2013226,154.4,23.8,703,36,1,34.92,Médio
2023,4,2023-04-01,Sudeste,RJ,Niterói,3559325,157.2,27.6,1307,68,4,36.72,Médio
2023,4,2023-04-01,Sudeste,RJ,Nova Iguaçu,4812152,112.5,25.2,1485,68,1,30.86,Médio
2023,4,2023-04-01,Sudeste,RJ,Petrópolis,2718506,132.4,22.4,871,50,1,32.04,Médio
2023,4,2023-04-01,Sudeste,MG,Belo Horizonte,2138285,152.1,29.8,869,39,2,40.64,Médio
2023,4,2023-04-01,Sudeste,MG,Uberlândia,4679243,81.9,32.7,1701,81,4,36.35,Médio
2023,4,2023-04-01,Sudeste,MG,Juiz de Fora,1505901,184.8,23.0,582,32,0,38.65,Médio
2023,4,2023-04-01,Sudeste,ES,Vitória,1182859,135.3,23.2,373,24,1,31.53,Médio
2023,4,2023-04-01,Sudeste,ES,Vila Velha,2074538,145.5,28.1,832,39,3,40.11,Médio
2023,4,2023-04-01,Sudeste,ES,Serra,3264125,133.7,23.6,1015,60,2,31.1,Médio
2023,4,2023-04-01,Sul,PR,Curitiba,2864323,127.1,22.0,852,44,4,29.75,Médio
2023,4,2023-04-01,Sul,PR,Londrina,1775088,94.1,25.2,522,23,0,29.41,Médio
2023,4,2023-04-01,Sul,SC,Florianópolis,2226108,177.7,20.4,745,27,0,33.47,Médio
2023,4,2023-04-01,Sul,SC,Joinville,1699714,232.6,22.8,668,32,3,39.3,Médio
2023,4,2023-04-01,Sul,RS,Porto Alegre,153326,160.0,22.6,49,4,0,31.96,Médio
2023,4,2023-04-01,Sul,RS,Caxias do Sul,2655340,128.1,19.8,716,35,0,26.96,Médio
2023,5,2023-05-01,Norte,AM,Manaus,568172,66.6,26.5,179,6,1,31.5,Médio
2023,5,2023-05-01,Norte,PA,Belém,2537485,39.2,28.7,762,40,1,30.03,Médio
2023,5,2023-05-01,Norte,PA,Santarém,2439034,68.3,22.8,612,30,0,25.09,Médio
2023,5,2023-05-01,Norte,RO,Porto Velho,3309107,144.6,26.9,1149,53,2,34.72,Médio
2023,5,2023-05-01,Norte,TO,Palmas,3678485,86.9,29.1,1162,43,1,31.59,Médio
2023,5,2023-05-01,Nordeste,BA,Salvador,1789773,0.0,26.9,410,17,0,22.91,Médio
2023,5,2023-05-01,Nordeste,BA,Feira de Santana,4435702,105.4,25.4,1386,64,0,31.25,Médio
2023,5,2023-05-01,Nordeste,PE,Recife,1073422,47.2,23.2,217,12,0,20.22,Médio
2023,5,2023-05-01,Nordeste,PE,Jaboatão dos Guararapes,529624,74.3,29.2,163,2,0,30.78,Médio
2023,5,2023-05-01,Nordeste,CE,Fortaleza,731012,86.4,25.8,214,11,1,29.27,Médio
2023,5,2023-05-01,Nordeste,CE,Juazeiro do Norte,937761,48.0,28.6,276,9,2,29.43,Médio
2023,5,2023-05-01,Nordeste,MA,São Luís,2858221,61.4,26.8,815,43,0,28.51,Médio
2023,5,2023-05-01,Nordeste,PB,João Pessoa,4034452,102.4,29.6,1394,66,2,34.55,Médio
2023,5,2023-05-01,Centro-Oeste,DF,Brasília,867298,61.2,26.7,249,16,1,28.71,Médio
2023,5,2023-05-01,Centro-Oeste,GO,Goiânia,4049882,79.1,23.7,1015,51,1,25.06,Médio
2023,5,2023-05-01,Centro-Oeste,GO,Aparecida de Goiânia,2125506,91.6,27.4,697,39,2,32.79,Médio
2023,5,2023-05-01,Centro-Oeste,MT,Cuiabá,3214843,108.9,28.3,1163,58,2,36.18,Médio
2023,5,2023-05-01,Centro-Oeste,MS,Campo Grande,694376,61.6,22.8,145,5,0,20.88,Médio
2023,5,2023-05-01,Sudeste,SP,São Paulo,1734699,55.8,26.4,476,32,0,27.44,Médio
2023,5,2023-05-01,Sudeste,SP,Campinas,3615165,41.9,26.8,928,37,1,25.67,Médio
2023,5,2023-05-01,Sudeste,SP,Ribeirão Preto,1777787,59.2,28.5,503,20,0,28.29,Médio
2023,5,2023-05-01,Sudeste,RJ,Rio de Janeiro,1577376,8.3,23.3,294,10,1,18.64,Baixo
2023,5,2023-05-01,Sudeste,RJ,Niterói,1857052,79.6,26.9,539,23,3,29.02,Médio
2023,5,2023-05-01,Sudeste,RJ,Nova Iguaçu,1014773,96.5,25.9,285,10,0,28.09,Médio
2023,5,2023-05-01,Sudeste,RJ,Petrópolis,4594464,83.2,24.9,1320,76,1,28.73,Médio
2023,5,2023-05-01,Sudeste,MG,Belo Horizonte,762467,33.8,25.7,174,5,0,22.82,Médio
2023,5,2023-05-01,Sudeste,MG,Uberlândia,988873,21.3,28.1,262,14,0,26.49,Médio
2023,5,2023-05-01,Sudeste,MG,Juiz de Fora,1705369,38.0,25.3,403,11,0,23.63,Médio
2023,5,2023-05-01,Sudeste,ES,Vitória,3368905,89.7,29.0,1090,48,1,32.35,Médio
2023,5,2023-05-01,Sudeste,ES,Vila Velha,2961273,46.4,26.1,712,43,4,24.04,Médio
2023,5,2023-05-01,Sudeste,ES,Serra,4462990,104.7,26.3,1470,70,1,32.94,Médio
2023,5,2023-05-01,Sul,PR,Curitiba,2556932,40.8,22.7,552,15,1,21.59,Médio
2023,5,2023-05-01,Sul,PR,Londrina,3268062,127.3,19.0,890,48,2,27.23,Médio
2023,5,2023-05-01,Sul,SC,Florianópolis,4485554,59.2,22.3,981,47,1,21.87,Médio
2023,5,2023-05-01,Sul,SC,Joinville,3081852,72.5,21.6,697,39,0,22.62,Médio
2023,5,2023-05-01,Sul,RS,Porto Alegre,3544757,54.0,21.0,715,36,2,20.17,Médio
2023,5,2023-05-01,Sul,RS,Caxias do Sul,294006,136.0,22.2,95,3,1,32.31,Médio
2023,6,2023-06-01,Norte,AM,Manaus,1776579,96.0,28.6,611,22,0,34.39,Médio
2023,6,2023-06-01,Norte,PA,Belém,2252722,59.1,26.4,626,28,2,27.79,Médio
2023,6,2023-06-01,Norte,PA,Santarém,855656,25.9,29.1,239,11,0,27.93,Médio
2023,6,2023-06-01,Norte,RO,Porto Velho,1305570,18.2,25.3,297,19,0,22.75,Médio
2023,6,2023-06-01,Norte,TO,Palmas,1771666,54.5,29.6,556,27,0,31.38,Médio
2023,6,2023-06-01,Nordeste,BA,Salvador,1185060,65.6,26.7,335,26,0,28.27,Médio
2023,6,2023-06-01,Nordeste,BA,Feira de Santana,979489,77.5,26.8,307,15,2,31.34,Médio
2023,6,2023-06-01,Nordeste,PE,Recife,4055549,109.4,29.4,1429,70,2,35.24,Médio
2023,6,2023-06-01,Nordeste,PE,Jaboatão dos Guararapes,3300583,68.1,26.2,868,34,0,26.3,Médio
2023,6,2023-06-01,Nordeste,CE,Fortaleza,3413115,31.6,27.9,888,41,0,26.02,Médio
2023,6,2023-06-01,Nordeste,CE,Juazeiro do Norte,2147817,128.5,27.9,750,36,0,34.92,Médio
2023,6,2023-06-01,Nordeste,MA,São Luís,3945687,78.2,26.9,1171,57,1,29.68,Médio
2023,6,2023-06-01,Nordeste,PB,João Pessoa,2866603,26.4,26.6,753,36,0,26.27,Médio
2023,6,2023-06-01,Centro-Oeste,DF,Brasília,3191151,77.9,25.1,942,60,2,29.52,Médio
2023,6,2023-06-01,Centro-Oeste,GO,Goiânia,2587566,32.1,24.4,612,37,1,23.65,Médio
2023,6,2023-06-01,Centro-Oeste,GO,Aparecida de Goiânia,1146622,4.5,29.9,281,10,0,24.51,Médio
2023,6,2023-06-01,Centro-Oeste,MT,Cuiabá,4369261,43.3,27.0,1180,45,0,27.01,Médio
2023,6,2023-06-01,Centro-Oeste,MS,Campo Grande,2310289,49.1,27.8,642,34,0,27.79,Médio
2023,6,2023-06-01,Sudeste,SP,São Paulo,845149,88.5,26.1,249,12,0,29.46,Médio
2023,6,2023-06-01,Sudeste,SP,Campinas,2361062,50.5,27.7,661,37,3,28.0,Médio
2023,6,2023-06-01,Sudeste,SP,Ribeirão Preto,1205509,123.0,28.5,442,12,0,36.67,Médio
2023,6,2023-06-01,Sudeste,RJ,Rio de Janeiro,1697947,74.2,28.3,548,26,1,32.27,Médio
2023,6,2023-06-01,Sudeste,RJ,Niterói,2007163,79.4,27.0,623,39,3,31.04,Médio
2023,6,2023-06-01,Sudeste,RJ,Nova Iguaçu,1969403,46.3,26.7,521,27,1,26.45,Médio
2023,6,2023-06-01,Sudeste,RJ,Petrópolis,2100704,46.0,27.5,565,33,0,26.9,Médio
2023,6,2023-06-01,Sudeste,MG,Belo Horizonte,2712484,69.4,27.1,781,33,1,28.79,Médio
2023,6,2023-06-01,Sudeste,MG,Uberlândia,728270,2.4,27.9,156,6,1,21.42,Médio
2023,6,2023-06-01,Sudeste,MG,Juiz de Fora,259970,55.2,28.4,84,3,0,32.31,Médio
2023,6,2023-06-01,Sudeste,ES,Vitória,3102038,83.9,24.9,891,55,0,28.72,Médio
2023,6,2023-06-01,Sudeste,ES,Vila Velha,3870437,30.1,26.6,967,51,3,24.98,Médio
2023,6,2023-06-01,Sudeste,ES,Serra,1580168,39.4,29.3,477,23,2,30.19,Médio
2023,6,2023-06-01,Sul,PR,Curitiba,4149976,85.5,20.7,1035,54,0,24.94,Médio
2023,6,2023-06-01,Sul,PR,Londrina,637204,4.5,18.6,94,6,0,14.75,Baixo
2023,6,2023-06-01,Sul,SC,Florianópolis,1405215,21.4,19.2,209,9,1,14.87,Baixo
2023,6,2023-06-01,Sul,SC,Joinville,2995863,7.1,25.4,651,30,0,21.73,Médio
2023,6,2023-06-01,Sul,RS,Porto Alegre,4369073,44.4,23.0,930,44,2,21.29,Médio
2023,6,2023-06-01,Sul,RS,Caxias do Sul,1627418,68.0,20.3,342,14,0,21.01,Médio
2023,7,2023-07-01,Norte,AM,Manaus,1986104,70.1,27.8,596,32,1,30.01,Médio
2023,7,2023-07-01,Norte,PA,Belém,989571,18.2,28.1,273,12,0,27.59,Médio
2023,7,2023-07-01,Norte,PA,Santarém,2437953,46.4,26.9,647,27,2,26.54,Médio
2023,7,2023-07-01,Norte,RO,Porto Velho,494115,56.5,26.7,141,9,0,28.54,Médio
2023,7,2023-07-01,Norte,TO,Palmas,654106,39.1,28.5,184,12,0,28.13,Médio
2023,7,2023-07-01,Nordeste,BA,Salvador,1315399,60.4,29.6,424,19,1,32.23,Médio
2023,7,2023-07-01,Nordeste,BA,Feira de Santana,3167381,144.4,25.3,1104,57,2,34.86,Médio
2023,7,2023-07-01,Nordeste,PE,Recife,260498,52.7,28.3,81,0,0,31.09,Médio
2023,7,2023-07-01,Nordeste,PE,Jaboatão dos Guararapes,4886672,55.9,26.2,1285,69,2,26.3,Médio
2023,7,2023-07-01,Nordeste,CE,Fortaleza,1922524,98.3,25.5,614,41,0,31.94,Médio
2023,7,2023-07-01,Nordeste,CE,Juazeiro do Norte,3874154,79.4,26.1,1140,47,0,29.43,Médio
2023,7,2023-07-01,Nordeste,MA,São Luís,521915,14.9,26.8,113,1,0,21.65,Médio
2023,7,2023-07-01,Nordeste,PB,João Pessoa,1598299,109.7,26.3,535,23,0,33.47,Médio
2023,7,2023-07-01,Centro-Oeste,DF,Brasília,2776291,106.1,27.8,921,47,0,33.17,Médio
2023,7,2023-07-01,Centro-Oeste,GO,Goiânia,1428959,46.5,22.9,342,11,0,23.93,Médio
2023,7,2023-07-01,Centro-Oeste,GO,Aparecida de Goiânia,1824163,130.8,28.4,711,28,1,38.98,Médio
2023,7,2023-07-01,Centro-Oeste,MT,Cuiabá,2336211,71.7,26.2,671,31,1,28.72,Médio
2023,7,2023-07-01,Centro-Oeste,MS,Campo Grande,3547773,58.3,27.4,950,54,0,26.78,Médio
2023,7,2023-07-01,Sudeste,SP,São Paulo,4606813,35.2,29.5,1324,74,4,28.74,Médio
2023,7,2023-07-01,Sudeste,SP,Campinas,4185508,28.0,30.6,1139,48,1,27.21,Médio
2023,7,2023-07-01,Sudeste,SP,Ribeirão Preto,725191,82.1,27.4,239,13,3,32.96,Médio
2023,7,2023-07-01,Sudeste,RJ,Rio de Janeiro,1092318,74.0,27.4,324,14,0,29.66,Médio
2023,7,2023-07-01,Sudeste,RJ,Niterói,2211030,54.3,23.7,553,23,1,25.01,Médio
2023,7,2023-07-01,Sudeste,RJ,Nova Iguaçu,3215916,24.4,25.7,762,30,1,23.69,Médio
2023,7,2023-07-01,Sudeste,RJ,Petrópolis,2281424,55.3,25.8,590,29,0,25.86,Médio
2023,7,2023-07-01,Sudeste,MG,Belo Horizonte,871245,95.9,26.1,266,15,2,30.53,Médio
2023,7,2023-07-01,Sudeste,MG,Uberlândia,4270878,97.8,26.2,1332,61,1,31.19,Médio
2023,7,2023-07-01,Sudeste,MG,Juiz de Fora,1398753,61.3,24.6,329,20,0,23.52,Médio
2023,7,2023-07-01,Sudeste,ES,Vitória,1422409,60.3,25.1,409,27,0,28.75,Médio
2023,7,2023-07-01,Sudeste,ES,Vila Velha,2222265,103.8,27.6,752,33,0,33.84,Médio
2023,7,2023-07-01,Sudeste,ES,Serra,3613017,59.6,26.8,985,53,0,27.26,Médio
2023,7,2023-07-01,Sul,PR,Curitiba,1158461,107.2,23.0,314,16,0,27.1,Médio
2023,7,2023-07-01,Sul,PR,Londrina,4952434,103.8,18.8,1178,66,2,23.79,Médio
2023,7,2023-07-01,Sul,SC,Florianópolis,1959163,160.9,18.7,595,32,2,30.37,Médio
2023,7,2023-07-01,Sul,SC,Joinville,3444648,90.1,20.5,869,48,1,25.23,Médio
2023,7,2023-07-01,Sul,RS,Porto Alegre,1914670,46.3,22.5,412,17,0,21.52,Médio
2023,7,2023-07-01,Sul,RS,Caxias do Sul,4762202,90.1,19.4,1097,60,4,23.04,Médio
2023,8,2023-08-01,Norte,AM,Manaus,1672656,44.1,29.2,453,13,0,27.08,Médio
2023,8,2023-08-01,Norte,PA,Belém,4000059,0.4,25.3,794,30,1,19.85,Baixo
2023,8,2023-08-01,Norte,PA,Santarém,756827,82.9,24.7,202,5,0,26.69,Médio
2023,8,2023-08-01,Norte,RO,Porto Velho,4159146,92.1,24.6,1198,66,1,28.8,Médio
2023,8,2023-08-01,Norte,TO,Palmas,2982775,17.4,29.1,773,47,0,25.92,Médio
2023,8,2023-08-01,Nordeste,BA,Salvador,3351257,84.8,28.1,1070,55,3,31.93,Médio
2023,8,2023-08-01,Nordeste,BA,Feira de Santana,4287622,57.7,26.7,1183,56,2,27.59,Médio
2023,8,2023-08-01,Nordeste,PE,Recife,4801928,115.7,26.2,1566,66,6,32.61,Médio
2023,8,2023-08-01,Nordeste,PE,Jaboatão dos Guararapes,400242,18.2,29.6,97,9,0,24.24,Médio
2023,8,2023-08-01,Nordeste,CE,Fortaleza,4727688,121.1,28.1,1633,74,4,34.54,Médio
2023,8,2023-08-01,Nordeste,CE,Juazeiro do Norte,3726729,52.6,26.6,966,57,0,25.92,Médio
2023,8,2023-08-01,Nordeste,MA,São Luís,248011,31.4,26.9,70,1,0,28.22,Médio
2023,8,2023-08-01,Nordeste,PB,João Pessoa,1528679,70.7,25.2,412,19,0,26.95,Médio
2023,8,2023-08-01,Centro-Oeste,DF,Brasília,4182785,31.8,27.1,1090,60,2,26.06,Médio
2023,8,2023-08-01,Centro-Oeste,GO,Goiânia,1851078,108.6,28.3,670,26,0,36.2,Médio
2023,8,2023-08-01,Centro-Oeste,GO,Aparecida de Goiânia,2468596,0.0,28.9,598,24,0,24.22,Médio
2023,8,2023-08-01,Centro-Oeste,MT,Cuiabá,1057973,133.8,28.4,374,24,1,35.35,Médio
2023,8,2023-08-01,Centro-Oeste,MS,Campo Grande,962907,78.2,26.9,305,14,1,31.67,Médio
2023,8,2023-08-01,Sudeste,SP,São Paulo,4253428,38.1,29.4,1217,50,1,28.61,Médio
2023,8,2023-08-01,Sudeste,SP,Campinas,2221256,40.9,24.5,509,24,1,22.91,Médio
2023,8,2023-08-01,Sudeste,SP,Ribeirão Preto,3567890,24.8,26.0,805,44,2,22.56,Médio
2023,8,2023-08-01,Sudeste,RJ,Rio de Janeiro,3775143,32.1,23.8,846,48,1,22.41,Médio
2023,8,2023-08-01,Sudeste,RJ,Niterói,2194049,27.1,24.5,529,35,0,24.11,Médio
2023,8,2023-08-01,Sudeste,RJ,Nova Iguaçu,603673,40.5,26.2,162,10,0,26.84,Médio
2023,8,2023-08-01,Sudeste,RJ,Petrópolis,1732245,90.9,24.7,465,25,0,26.84,Médio
2023,8,2023-08-01,Sudeste,MG,Belo Horizonte,2991866,106.8,27.6,967,48,2,32.32,Médio
2023,8,2023-08-01,Sudeste,MG,Uberlândia,4727646,95.6,29.3,1644,78,5,34.77,Médio
2023,8,2023-08-01,Sudeste,MG,Juiz de Fora,3889018,103.2,25.1,1195,57,1,30.73,Médio
2023,8,2023-08-01,Sudeste,ES,Vitória,1929618,63.3,23.1,469,17,0,24.31,Médio
2023,8,2023-08-01,Sudeste,ES,Vila Velha,1960101,12.4,26.2,435,28,1,22.19,Médio
2023,8,2023-08-01,Sudeste,ES,Serra,4218724,72.2,27.0,1153,57,1,27.33,Médio
2023,8,2023-08-01,Sul,PR,Curitiba,4730434,67.3,22.6,1165,62,3,24.63,Médio
2023,8,2023-08-01,Sul,PR,Londrina,4821320,65.5,21.2,1171,44,2,24.29,Médio
2023,8,2023-08-01,Sul,SC,Florianópolis,4948417,8.9,21.9,895,53,1,18.09,Baixo
2023,8,2023-08-01,Sul,SC,Joinville,4962440,47.8,21.4,1047,44,3,21.1,Médio
2023,8,2023-08-01,Sul,RS,Porto Alegre,4344443,45.5,21.3,872,48,1,20.07,Médio
2023,8,2023-08-01,Sul,RS,Caxias do Sul,2731144,27.0,20.8,500,17,1,18.31,Baixo
2023,9,2023-09-01,Norte,AM,Manaus,1843722,19.6,25.8,424,24,1,23.0,Médio
2023,9,2023-09-01,Norte,PA,Belém,459625,45.6,27.2,138,5,0,30.02,Médio
2023,9,2023-09-01,Norte,PA,Santarém,603467,96.9,27.7,168,14,0,27.84,Médio
2023,9,2023-09-01,Norte,RO,Porto Velho,2554200,57.5,25.3,663,41,1,25.96,Médio
2023,9,2023-09-01,Norte,TO,Palmas,4143079,69.2,26.3,1184,53,1,28.58,Médio
2023,9,2023-09-01,Nordeste,BA,Salvador,2796976,60.1,27.8,813,44,1,29.07,Médio
2023,9,2023-09-01,Nordeste,BA,Feira de Santana,2016237,40.6,27.2,527,21,2,26.14,Médio
2023,9,2023-09-01,Nordeste,PE,Recife,1731145,63.7,26.4,445,29,1,25.71,Médio
2023,9,2023-09-01,Nordeste,PE,Jaboatão dos Guararapes,3007906,74.5,23.0,776,41,3,25.8,Médio
2023,9,2023-09-01,Nordeste,CE,Fortaleza,2644182,73.9,29.9,856,41,0,32.37,Médio
2023,9,2023-09-01,Nordeste,CE,Juazeiro do Norte,949573,28.0,25.6,230,8,0,24.22,Médio
2023,9,2023-09-01,Nordeste,MA,São Luís,869631,22.3,27.0,235,11,1,27.02,Médio
2023,9,2023-09-01,Nordeste,PB,João Pessoa,4401288,40.4,21.6,869,49,2,19.74,Baixo
2023,9,2023-09-01,Centro-Oeste,DF,Brasília,2497435,0.0,25.3,492,18,1,19.7,Baixo
2023,9,2023-09-01,Centro-Oeste,GO,Goiânia,4681787,103.1,29.3,1569,92,1,33.51,Médio
2023,9,2023-09-01,Centro-Oeste,GO,Aparecida de Goiânia,4653753,122.7,28.0,1500,80,1,32.23,Médio
2023,9,2023-09-01,Centro-Oeste,MT,Cuiabá,2737178,88.5,28.7,913,51,1,33.36,Médio
2023,9,2023-09-01,Centro-Oeste,MS,Campo Grande,2324405,30.8,26.6,573,31,0,24.65,Médio
2023,9,2023-09-01,Sudeste,SP,São Paulo,3564448,110.9,26.5,1131,56,1,31.73,Médio
2023,9,2023-09-01,Sudeste,SP,Campinas,1097475,18.9,26.9,256,8,2,23.33,Médio
2023,9,2023-09-01,Sudeste,SP,Ribeirão Preto,3208273,85.6,31.0,1130,58,1,35.22,Médio
2023,9,2023-09-01,Sudeste,RJ,Rio de Janeiro,2574650,4.3,27.5,598,17,2,23.23,Médio
2023,9,2023-09-01,Sudeste,RJ,Niterói,4670846,132.4,26.6,1603,80,5,34.32,Médio
2023,9,2023-09-01,Sudeste,RJ,Nova Iguaçu,1364692,43.1,29.3,401,22,0,29.38,Médio
2023,9,2023-09-01,Sudeste,RJ,Petrópolis,969216,36.5,30.3,264,12,0,27.24,Médio
2023,9,2023-09-01,Sudeste,MG,Belo Horizonte,2403749,86.3,27.4,745,41,1,30.99,Médio
2023,9,2023-09-01,Sudeste,MG,Uberlândia,340949,69.1,27.4,108,2,0,31.68,Médio
2023,9,2023-09-01,Sudeste,MG,Juiz de Fora,4230745,58.9,29.5,1278,53,5,30.21,Médio
2023,9,2023-09-01,Sudeste,ES,Vitória,488111,43.1,28.7,132,7,0,27.04,Médio
2023,9,2023-09-01,Sudeste,ES,Vila Velha,2778364,73.3,29.8,854,35,1,30.74,Médio
2023,9,2023-09-01,Sudeste,ES,Serra,3008112,47.7,29.6,904,46,1,30.05,Médio
2023,9,2023-09-01,Sul,PR,Curitiba,2034851,10.5,23.4,404,23,0,19.85,Baixo
2023,9,2023-09-01,Sul,PR,Londrina,3615651,29.2,22.5,739,46,2,20.44,Médio
2023,9,2023-09-01,Sul,SC,Florianópolis,2904494,0.0,19.5,439,10,2,15.11,Baixo
2023,9,2023-09-01,Sul,SC,Joinville,4332382,44.7,20.1,820,39,4,18.93,Baixo
2023,9,2023-09-01,Sul,RS,Porto Alegre,2019056,79.0,18.8,412,22,0,20.41,Médio
2023,9,2023-09-01,Sul,RS,Caxias do Sul,462930,81.3,20.6,103,3,0,22.25,Médio
2023,10,2023-10-01,Norte,AM,Manaus,1380183,0.0,25.2,304,14,0,22.03,Médio
2023,10,2023-10-01,Norte,PA,Belém,3196015,28.2,28.8,878,52,3,27.47,Médio
2023,10,2023-10-01,Norte,PA,Santarém,2437323,39.0,28.6,645,32,2,26.46,Médio
2023,10,2023-10-01,Norte,RO,Porto Velho,1400348,59.5,22.6,349,21,1,24.92,Médio
2023,10,2023-10-01,Norte,TO,Palmas,1496123,21.5,27.3,339,15,0,22.66,Médio
2023,10,2023-10-01,Nordeste,BA,Salvador,1086889,74.4,28.7,356,18,1,32.75,Médio
2023,10,2023-10-01,Nordeste,BA,Feira de Santana,4890418,62.4,25.8,1312,57,2,26.83,Médio
2023,10,2023-10-01,Nordeste,PE,Recife,4042772,82.7,30.5,1324,71,3,32.75,Médio
2023,10,2023-10-01,Nordeste,PE,Jaboatão dos Guararapes,2106785,43.5,29.5,622,32,0,29.52,Médio
2023,10,2023-10-01,Nordeste,CE,Fortaleza,4989348,114.1,29.6,1858,93,0,37.24,Médio
2023,10,2023-10-01,Nordeste,CE,Juazeiro do Norte,2420665,87.1,28.3,764,45,0,31.56,Médio
2023,10,2023-10-01,Nordeste,MA,São Luís,3588103,81.0,27.5,1149,51,1,32.02,Médio
